timestamp,occupation,status,domain,count
2020-11-12,Creative and multimedia,new,ph,46
2020-11-12,Creative and multimedia,new,ru,218
2020-11-12,Professional services,new,ph,6
2020-11-12,Professional services,new,ru,29
2020-11-12,Sales and marketing support,new,es,16
2020-11-12,Sales and marketing support,new,ph,235
2020-11-12,Sales and marketing support,new,ru,93
2020-11-12,Software development and technology,new,es,128
2020-11-12,Software development and technology,new,ph,7
2020-11-12,Software development and technology,new,ru,440
2020-11-12,Writing and translation,new,es,27
2020-11-12,Writing and translation,new,ph,38
2020-11-12,Writing and translation,new,ru,81
2020-11-13,Clerical and data entry,new,es,11
2020-11-13,Clerical and data entry,new,ph,165
2020-11-13,Clerical and data entry,new,ru,14
2020-11-13,Creative and multimedia,new,es,66
2020-11-13,Creative and multimedia,new,ph,44
2020-11-13,Creative and multimedia,new,ru,138
2020-11-13,Professional services,new,es,1
2020-11-13,Professional services,new,ru,16
2020-11-13,Sales and marketing support,new,es,10
2020-11-13,Sales and marketing support,new,ph,266
2020-11-13,Sales and marketing support,new,ru,69
2020-11-13,Software development and technology,new,es,134
2020-11-13,Software development and technology,new,ph,8
2020-11-13,Software development and technology,new,ru,795
2020-11-13,Writing and translation,new,es,17
2020-11-13,Writing and translation,new,ph,39
2020-11-13,Writing and translation,new,ru,22
2020-11-14,Clerical and data entry,new,es,7
2020-11-14,Clerical and data entry,new,ph,117
2020-11-14,Clerical and data entry,new,ru,34
2020-11-14,Creative and multimedia,new,es,66
2020-11-14,Creative and multimedia,new,ph,33
2020-11-14,Creative and multimedia,new,ru,388
2020-11-14,Professional services,new,ph,1
2020-11-14,Professional services,new,ru,24
2020-11-14,Sales and marketing support,new,es,5
2020-11-14,Sales and marketing support,new,ph,235
2020-11-14,Sales and marketing support,new,ru,123
2020-11-14,Software development and technology,new,es,139
2020-11-14,Software development and technology,new,ph,10
2020-11-14,Software development and technology,new,ru,357
2020-11-14,Writing and translation,new,es,24
2020-11-14,Writing and translation,new,ph,30
2020-11-14,Writing and translation,new,ru,112
2020-11-15,Clerical and data entry,new,es,15
2020-11-15,Clerical and data entry,new,ph,64
2020-11-15,Clerical and data entry,new,ru,12
2020-11-15,Creative and multimedia,new,es,74
2020-11-15,Creative and multimedia,new,ph,23
2020-11-15,Creative and multimedia,new,ru,151
2020-11-15,Professional services,new,es,2
2020-11-15,Professional services,new,ru,10
2020-11-15,Sales and marketing support,new,es,15
2020-11-15,Sales and marketing support,new,ph,100
2020-11-15,Sales and marketing support,new,ru,43
2020-11-15,Software development and technology,new,es,170
2020-11-15,Software development and technology,new,ph,1
2020-11-15,Software development and technology,new,ru,233
2020-11-15,Writing and translation,new,es,19
2020-11-15,Writing and translation,new,ph,8
2020-11-15,Writing and translation,new,ru,27
2020-11-16,Clerical and data entry,new,es,3
2020-11-16,Clerical and data entry,new,ph,66
2020-11-16,Clerical and data entry,new,ru,5
2020-11-16,Creative and multimedia,new,es,62
2020-11-16,Creative and multimedia,new,ph,17
2020-11-16,Creative and multimedia,new,ru,156
2020-11-16,Professional services,new,ru,14
2020-11-16,Sales and marketing support,new,es,8
2020-11-16,Sales and marketing support,new,ph,103
2020-11-16,Sales and marketing support,new,ru,54
2020-11-16,Software development and technology,new,es,105
2020-11-16,Software development and technology,new,ph,2
2020-11-16,Software development and technology,new,ru,215
2020-11-16,Writing and translation,new,es,18
2020-11-16,Writing and translation,new,ph,18
2020-11-16,Writing and translation,new,ru,32
2020-11-17,Clerical and data entry,new,es,8
2020-11-17,Clerical and data entry,new,ph,231
2020-11-17,Clerical and data entry,new,ru,19
2020-11-17,Creative and multimedia,new,es,77
2020-11-17,Creative and multimedia,new,ph,60
2020-11-17,Creative and multimedia,new,ru,279
2020-11-17,Professional services,new,ph,1
2020-11-17,Professional services,new,ru,29
2020-11-17,Sales and marketing support,new,es,13
2020-11-17,Sales and marketing support,new,ph,338
2020-11-17,Sales and marketing support,new,ru,100
2020-11-17,Software development and technology,new,es,149
2020-11-17,Software development and technology,new,ph,6
2020-11-17,Software development and technology,new,ru,430
2020-11-17,Writing and translation,new,es,18
2020-11-17,Writing and translation,new,ph,34
2020-11-17,Writing and translation,new,ru,68
2020-11-18,Clerical and data entry,new,es,12
2020-11-18,Clerical and data entry,new,ph,143
2020-11-18,Clerical and data entry,new,ru,15
2020-11-18,Creative and multimedia,new,es,86
2020-11-18,Creative and multimedia,new,ph,59
2020-11-18,Creative and multimedia,new,ru,292
2020-11-18,Professional services,new,ru,22
2020-11-18,Sales and marketing support,new,es,8
2020-11-18,Sales and marketing support,new,ph,267
2020-11-18,Sales and marketing support,new,ru,107
2020-11-18,Software development and technology,new,es,138
2020-11-18,Software development and technology,new,ph,8
2020-11-18,Software development and technology,new,ru,418
2020-11-18,Writing and translation,new,es,27
2020-11-18,Writing and translation,new,ph,39
2020-11-18,Writing and translation,new,ru,75
2020-11-19,Clerical and data entry,new,es,6
2020-11-19,Clerical and data entry,new,ph,176
2020-11-19,Clerical and data entry,new,ru,25
2020-11-19,Creative and multimedia,new,es,85
2020-11-19,Creative and multimedia,new,ph,48
2020-11-19,Creative and multimedia,new,ru,312
2020-11-19,Professional services,new,es,1
2020-11-19,Professional services,new,ru,21
2020-11-19,Sales and marketing support,new,es,13
2020-11-19,Sales and marketing support,new,ph,272
2020-11-19,Sales and marketing support,new,ru,85
2020-11-19,Software development and technology,new,es,134
2020-11-19,Software development and technology,new,ph,6
2020-11-19,Software development and technology,new,ru,403
2020-11-19,Writing and translation,new,es,13
2020-11-19,Writing and translation,new,ph,31
2020-11-19,Writing and translation,new,ru,75
2020-11-20,Clerical and data entry,new,es,5
2020-11-20,Clerical and data entry,new,ph,185
2020-11-20,Clerical and data entry,new,ru,18
2020-11-20,Creative and multimedia,new,es,79
2020-11-20,Creative and multimedia,new,ph,41
2020-11-20,Creative and multimedia,new,ru,301
2020-11-20,Professional services,new,ru,22
2020-11-20,Sales and marketing support,new,es,8
2020-11-20,Sales and marketing support,new,ph,239
2020-11-20,Sales and marketing support,new,ru,114
2020-11-20,Software development and technology,new,es,159
2020-11-20,Software development and technology,new,ph,12
2020-11-20,Software development and technology,new,ru,426
2020-11-20,Writing and translation,new,es,22
2020-11-20,Writing and translation,new,ph,22
2020-11-20,Writing and translation,new,ru,52
2020-11-21,Clerical and data entry,new,es,11
2020-11-21,Clerical and data entry,new,ph,147
2020-11-21,Clerical and data entry,new,ru,16
2020-11-21,Creative and multimedia,new,es,68
2020-11-21,Creative and multimedia,new,ph,54
2020-11-21,Creative and multimedia,new,ru,223
2020-11-21,Professional services,new,es,2
2020-11-21,Professional services,new,ph,1
2020-11-21,Professional services,new,ru,22
2020-11-21,Sales and marketing support,new,es,18
2020-11-21,Sales and marketing support,new,ph,219
2020-11-21,Sales and marketing support,new,ru,68
2020-11-21,Software development and technology,new,es,122
2020-11-21,Software development and technology,new,ph,7
2020-11-21,Software development and technology,new,ru,382
2020-11-21,Writing and translation,new,es,15
2020-11-21,Writing and translation,new,ph,26
2020-11-21,Writing and translation,new,ru,55
2020-11-22,Clerical and data entry,new,es,7
2020-11-22,Clerical and data entry,new,ph,69
2020-11-22,Clerical and data entry,new,ru,12
2020-11-22,Creative and multimedia,new,es,59
2020-11-22,Creative and multimedia,new,ph,22
2020-11-22,Creative and multimedia,new,ru,144
2020-11-22,Professional services,new,ru,16
2020-11-22,Sales and marketing support,new,es,6
2020-11-22,Sales and marketing support,new,ph,90
2020-11-22,Sales and marketing support,new,ru,57
2020-11-22,Software development and technology,new,es,120
2020-11-22,Software development and technology,new,ph,2
2020-11-22,Software development and technology,new,ru,244
2020-11-22,Writing and translation,new,es,21
2020-11-22,Writing and translation,new,ph,15
2020-11-22,Writing and translation,new,ru,28
2020-11-23,Clerical and data entry,new,es,12
2020-11-23,Clerical and data entry,new,ph,82
2020-11-23,Clerical and data entry,new,ru,9
2020-11-23,Creative and multimedia,new,es,81
2020-11-23,Creative and multimedia,new,ph,22
2020-11-23,Creative and multimedia,new,ru,176
2020-11-23,Professional services,new,es,2
2020-11-23,Professional services,new,ru,9
2020-11-23,Sales and marketing support,new,es,17
2020-11-23,Sales and marketing support,new,ph,106
2020-11-23,Sales and marketing support,new,ru,57
2020-11-23,Software development and technology,new,es,149
2020-11-23,Software development and technology,new,ph,8
2020-11-23,Software development and technology,new,ru,269
2020-11-23,Writing and translation,new,es,23
2020-11-23,Writing and translation,new,ph,18
2020-11-23,Writing and translation,new,ru,46
2020-11-24,Clerical and data entry,new,es,9
2020-11-24,Clerical and data entry,new,ph,180
2020-11-24,Clerical and data entry,new,ru,14
2020-11-24,Creative and multimedia,new,es,75
2020-11-24,Creative and multimedia,new,ph,53
2020-11-24,Creative and multimedia,new,ru,230
2020-11-24,Professional services,new,es,1
2020-11-24,Professional services,new,ru,33
2020-11-24,Sales and marketing support,new,es,6
2020-11-24,Sales and marketing support,new,ph,241
2020-11-24,Sales and marketing support,new,ru,101
2020-11-24,Software development and technology,new,es,152
2020-11-24,Software development and technology,new,ph,10
2020-11-24,Software development and technology,new,ru,469
2020-11-24,Writing and translation,new,es,25
2020-11-24,Writing and translation,new,ph,31
2020-11-24,Writing and translation,new,ru,54
2020-11-25,Clerical and data entry,new,es,11
2020-11-25,Clerical and data entry,new,ph,141
2020-11-25,Clerical and data entry,new,ru,24
2020-11-25,Creative and multimedia,new,es,84
2020-11-25,Creative and multimedia,new,ph,65
2020-11-25,Creative and multimedia,new,ru,269
2020-11-25,Professional services,new,es,2
2020-11-25,Professional services,new,ph,1
2020-11-25,Professional services,new,ru,30
2020-11-25,Sales and marketing support,new,es,17
2020-11-25,Sales and marketing support,new,ph,226
2020-11-25,Sales and marketing support,new,ru,107
2020-11-25,Software development and technology,new,es,144
2020-11-25,Software development and technology,new,ph,4
2020-11-25,Software development and technology,new,ru,446
2020-11-25,Writing and translation,new,es,20
2020-11-25,Writing and translation,new,ph,26
2020-11-25,Writing and translation,new,ru,67
2020-11-26,Clerical and data entry,new,es,14
2020-11-26,Clerical and data entry,new,ph,155
2020-11-26,Clerical and data entry,new,ru,17
2020-11-26,Creative and multimedia,new,es,75
2020-11-26,Creative and multimedia,new,ph,46
2020-11-26,Creative and multimedia,new,ru,271
2020-11-26,Professional services,new,es,1
2020-11-26,Professional services,new,ru,25
2020-11-26,Sales and marketing support,new,es,9
2020-11-26,Sales and marketing support,new,ph,280
2020-11-26,Sales and marketing support,new,ru,107
2020-11-26,Software development and technology,new,es,137
2020-11-26,Software development and technology,new,ph,6
2020-11-26,Software development and technology,new,ru,464
2020-11-26,Writing and translation,new,es,22
2020-11-26,Writing and translation,new,ph,33
2020-11-26,Writing and translation,new,ru,55
2020-11-27,Clerical and data entry,new,es,5
2020-11-27,Clerical and data entry,new,ph,116
2020-11-27,Clerical and data entry,new,ru,24
2020-11-27,Creative and multimedia,new,es,67
2020-11-27,Creative and multimedia,new,ph,34
2020-11-27,Creative and multimedia,new,ru,281
2020-11-27,Professional services,new,ph,1
2020-11-27,Professional services,new,ru,22
2020-11-27,Sales and marketing support,new,es,5
2020-11-27,Sales and marketing support,new,ph,211
2020-11-27,Sales and marketing support,new,ru,87
2020-11-27,Software development and technology,new,es,115
2020-11-27,Software development and technology,new,ph,7
2020-11-27,Software development and technology,new,ru,434
2020-11-27,Writing and translation,new,es,12
2020-11-27,Writing and translation,new,ph,21
2020-11-27,Writing and translation,new,ru,53
2020-11-28,Clerical and data entry,new,es,6
2020-11-28,Clerical and data entry,new,ph,130
2020-11-28,Clerical and data entry,new,ru,15
2020-11-28,Creative and multimedia,new,es,70
2020-11-28,Creative and multimedia,new,ph,41
2020-11-28,Creative and multimedia,new,ru,212
2020-11-28,Professional services,new,es,1
2020-11-28,Professional services,new,ru,26
2020-11-28,Sales and marketing support,new,es,11
2020-11-28,Sales and marketing support,new,ph,251
2020-11-28,Sales and marketing support,new,ru,77
2020-11-28,Software development and technology,new,es,144
2020-11-28,Software development and technology,new,ph,8
2020-11-28,Software development and technology,new,ru,336
2020-11-28,Writing and translation,new,es,22
2020-11-28,Writing and translation,new,ph,28
2020-11-28,Writing and translation,new,ru,54
2020-11-29,Clerical and data entry,new,es,14
2020-11-29,Clerical and data entry,new,ph,41
2020-11-29,Clerical and data entry,new,ru,13
2020-11-29,Creative and multimedia,new,es,84
2020-11-29,Creative and multimedia,new,ph,9
2020-11-29,Creative and multimedia,new,ru,149
2020-11-29,Professional services,new,es,2
2020-11-29,Professional services,new,ru,11
2020-11-29,Sales and marketing support,new,es,11
2020-11-29,Sales and marketing support,new,ph,43
2020-11-29,Sales and marketing support,new,ru,60
